;  Filter transmissions for ESP study
;
;	Index    Filter
;   ------   -----------------------------------------
;	1        Al foil filter before grating:  Al/Al2O3  1500/200 Angstrom
;	2        Thicker Al foil filter before grating:  Al/Al2O3  3000/200 Angstrom
;	3        Ti/C foil for zeroth order diode:  Ti/C  2500/100 Angstrom
;	4        Al/C diode filter for 17-34 nm range:  Al/C  1500/100 Angstrom
;	5        Al/Mg diode filter for 25-50 nm range:  Al/Mg/C  1000/2000/200 Angstrom
;	6        Al/Sn diode filter for 52-80 nm range:  Al/Sn/C  500/1000/200 Angstrom
;
FORMAT = (F7.2,6E12.3)
 301 lines : Filter Transmissions for ESP Study 
 7 columns : Wavelength, T_Al, T_Al2, T_TiC, T_AlC, T_AlMgC, T_AlSnC
  21.46   7.603E-01   6.148E-01   9.266E-02   7.792E-01   7.393E-01   2.838E-01
  22.04   7.455E-01   5.936E-01   1.126E-01   7.653E-01   7.231E-01   2.804E-01
  22.63   7.302E-01   5.720E-01   9.886E-02   7.509E-01   7.063E-01   2.867E-01
  23.25   7.539E-01   5.806E-01   8.617E-02   7.360E-01   6.889E-01   3.086E-01
  23.87   7.390E-01   5.588E-01   7.448E-02   7.203E-01   6.707E-01   3.829E-01
  24.52   7.234E-01   5.363E-01   6.384E-02   7.038E-01   6.517E-01   5.024E-01
  25.18   7.074E-01   5.137E-01   5.421E-02   6.869E-01   6.321E-01   6.003E-01
  25.86   6.908E-01   4.908E-01   4.559E-02   6.695E-01   6.120E-01   6.302E-01
  26.56   6.736E-01   4.675E-01   3.795E-02   6.514E-01   5.912E-01   6.300E-01
  27.28   6.557E-01   4.439E-01   6.656E-01   6.326E-01   5.698E-01   6.253E-01
  28.02   6.370E-01   4.199E-01   6.510E-01   6.131E-01   5.478E-01   6.152E-01
  28.78   6.184E-01   3.966E-01   6.361E-01   5.936E-01   5.256E-01   6.022E-01
  29.56   6.001E-01   3.744E-01   6.206E-01   5.743E-01   5.034E-01   5.885E-01
  30.36   5.813E-01   3.521E-01   6.047E-01   5.545E-01   4.809E-01   5.741E-01
  31.18   5.619E-01   3.299E-01   5.885E-01   5.342E-01   4.580E-01   5.579E-01
  32.02   5.420E-01   3.078E-01   5.721E-01   5.134E-01   4.348E-01   5.411E-01
  32.89   5.216E-01   2.859E-01   5.524E-01   4.922E-01   4.115E-01   5.241E-01
  33.78   5.008E-01   2.644E-01   5.317E-01   4.710E-01   3.882E-01   5.076E-01
  34.69   4.791E-01   2.428E-01   5.106E-01   4.489E-01   3.646E-01   4.912E-01
  35.63   4.553E-01   2.201E-01   4.918E-01   4.251E-01   3.403E-01   4.740E-01
  36.59   4.310E-01   1.981E-01   4.742E-01   4.009E-01   3.163E-01   4.564E-01
  37.58   4.065E-01   1.770E-01   4.563E-01   3.767E-01   2.925E-01   4.392E-01
  38.60   3.818E-01   1.569E-01   4.383E-01   3.524E-01   2.692E-01   4.233E-01
  39.64   3.571E-01   1.379E-01   4.201E-01   3.281E-01   2.464E-01   4.073E-01
  40.71   3.324E-01   1.202E-01   4.019E-01   3.041E-01   2.244E-01   3.911E-01
  41.82   3.079E-01   1.037E-01   3.838E-01   2.803E-01   2.031E-01   3.757E-01
  42.95   2.836E-01   8.856E-02   3.656E-01   2.570E-01   1.827E-01   3.623E-01
  44.11   2.598E-01   7.482E-02   3.837E-01   2.858E-01   1.804E-01   3.851E-01
  45.30   2.366E-01   6.247E-02   3.660E-01   2.620E-01   1.611E-01   3.723E-01
  46.53   2.151E-01   5.201E-02   3.483E-01   2.397E-01   1.433E-01   3.610E-01
  47.78   1.978E-01   4.427E-02   3.308E-01   2.217E-01   1.281E-01   3.513E-01
  49.08   1.814E-01   3.750E-02   3.145E-01   2.046E-01   1.139E-01   3.417E-01
  50.40   1.656E-01   3.148E-02   2.990E-01   1.879E-01   1.008E-01   3.318E-01
  51.77   1.505E-01   2.619E-02   2.836E-01   1.719E-01   8.860E-02   3.231E-01
  53.17   1.360E-01   2.157E-02   2.670E-01   1.565E-01   7.742E-02   3.170E-01
  54.61   1.222E-01   1.758E-02   2.493E-01   1.418E-01   6.722E-02   3.103E-01
  56.08   1.083E-01   1.393E-02   2.320E-01   1.267E-01   5.766E-02   3.024E-01
  57.60   9.418E-02   1.066E-02   2.161E-01   1.113E-01   4.876E-02   2.929E-01
  59.16   8.121E-02   8.019E-03   2.019E-01   9.704E-02   4.088E-02   2.835E-01
  60.76   6.938E-02   5.928E-03   1.880E-01   8.386E-02   3.398E-02   2.753E-01
  62.40   5.875E-02   4.309E-03   1.751E-01   7.187E-02   2.799E-02   2.664E-01
  64.09   4.930E-02   3.077E-03   1.651E-01   6.108E-02   2.287E-02   2.569E-01
  65.82   4.093E-02   2.154E-03   1.559E-01   5.141E-02   1.850E-02   2.468E-01
