 6250 lines : Rocket XPS, SURF BL-2 June 2006, Fit and Adjusted Regions
 12 columns : Wavelength_nm Sens_e/ph for XP#1,2,5,6,7,9,10,11,4,8,12
      2.08000      2.21773      3.32483      1.19646      86.6794      28.3712
      4.02801      51.2835      73.2405    0.0936624  1.97306e-09      0.00000
      2.10000      2.08436      3.13280      1.11163      84.4394      33.1217
      3.72007      49.5738      71.0753    0.0754369  8.31973e-10      0.00000
      2.12000      1.97013      2.96229      1.03285      82.1580      38.3016
      3.43450      47.9146      68.9662    0.0618152  5.22960e-10      0.00000
      2.14000      1.86850      2.80892     0.960016      79.9406      43.4630
      3.17129      46.3101      66.9191    0.0481935  2.13948e-10      0.00000
      2.16000      1.77768      2.67094     0.892627      77.7852      48.5999
      2.92856      44.7578      64.9316    0.0389252  9.77261e-11      0.00000
      2.18000      1.69671      2.54816     0.830779      75.7204      53.7379
      2.70677      43.2778      63.0271    0.0314083  5.90701e-11      0.00000
      2.20000      1.62630      2.44141     0.774746      73.7533      58.8853
      2.50697      41.8758      61.2116    0.0238913  2.04137e-11      0.00000
      2.22000      1.56369      2.34723     0.723676      71.8792      64.0312
      2.32595      40.5463      59.4803    0.0193700  9.90248e-12      0.00000
      2.24000      1.50823      2.26327     0.677094      70.0739      69.1430
      2.16189      39.2786      57.8125    0.0155411  5.89560e-12      0.00000
      2.26000      1.46042      2.18972     0.635077      68.3313      74.2136
      2.01507      38.0706      56.2034    0.0117122  1.88871e-12      0.00000
      2.28000      1.39553      2.10744     0.595629      66.6433      77.5840
      1.87914      36.9144      54.6447   0.00950619  9.09090e-13      0.00000
      2.30000      1.30509      2.00962     0.558325      65.0113      78.5913
      1.75271      35.8107      53.1376   0.00763063  5.45761e-13      0.00000
      2.32000      1.18998      1.89682     0.523390      63.4379      77.2382
      1.63649      34.7615      51.6848   0.00575507  1.82432e-13      0.00000
      2.34000      1.07732      1.78703     0.490978      61.8929      75.4629
      1.52970      33.7467      50.2593   0.00460132  7.64582e-14      0.00000
      2.36000     0.974094      1.68494     0.461338      60.3728      73.7176
      1.43288      32.7644      48.8830   0.00366214  4.69860e-14      0.00000
      2.38000     0.881401      1.59134     0.434793      58.8831      72.0085
      1.34708      31.8186      47.5982   0.00272295  1.75138e-14      0.00000
      2.40000     0.791025      1.50209     0.409994      57.3899      70.2950
      1.26719      30.8827      46.3755   0.00210341  5.29574e-15      0.00000
      2.42000     0.707682      1.41646     0.386687      55.8868      68.5697
      1.19221      29.9519      45.2047   0.00167491  3.39058e-15      0.00000
      2.44000     0.632498      1.33538     0.365072      54.3814      66.8411
      1.12281      29.0320      44.0379   0.00124641  1.48543e-15      0.00000
      2.46000     0.563773      1.25823     0.344895      52.8941      65.1327
      1.05805      28.1295      42.8918  0.000916038  2.99916e-16      0.00000
      2.48000     0.501003      1.18484     0.326078      51.4310      63.4513
     0.997640      27.2464      41.7712  0.000733958  2.01907e-16      0.00000
      2.50000     0.444807      1.11589     0.308721      49.9962      61.8026
     0.941866      26.3868      40.6814  0.000551878  1.03899e-16      0.00000
      2.52000     0.394011      1.05080     0.292495      48.5872      60.1847
     0.889683      25.5488      39.6208  0.000378962  1.37245e-17      0.00000
      2.54000     0.347735     0.989037     0.277174      47.2013      58.5951
     0.840392      24.7303      38.5866  0.000306860  9.73228e-18      0.00000
      2.56000     0.505656     0.974336     0.263362      45.8407      57.0361
     0.795381      23.9327      37.5808  0.000234759  5.74007e-18      0.00000
      2.58000      1.78420      1.20709     0.253622      44.5116      55.5148
     0.760322      23.1605      36.5845  0.000162657  1.74785e-18      0.00000
      2.60000      4.18229      1.68651     0.247630      43.2085      54.0248
     0.734153      22.4094      35.5554  0.000121377  3.68648e-19      0.00000
      2.62000      7.70467      2.41260     0.245387      41.9315      52.5664
     0.716875      21.6795      34.4933  9.48711e-05  2.41965e-19      0.00000
      2.64000      11.6406      3.24013     0.244930      40.6875      51.1470
     0.704056      20.9759      33.4099  6.83650e-05  1.15282e-19      0.00000
      2.66000      15.4913      4.06579     0.244686      39.4744      49.7643
     0.691956      20.2967      32.3577  4.49952e-05  1.06992e-20      0.00000
      2.68000      19.2569      4.88957     0.244655      38.2924      48.4180
     0.680575      19.6419      31.3369  3.60305e-05  7.62661e-21      0.00000
      2.70000      22.9372      5.71148     0.244837      37.1413      47.1083
     0.669912      19.0115      30.3473  2.70659e-05  4.55402e-21      0.00000
      2.72000      26.5362      6.53140     0.245334      36.0248      45.8375
     0.660425      18.4058      29.3910  1.81011e-05  1.48139e-21      0.00000
      2.74000      30.0541      7.34909     0.246122      34.9419      44.6038
     0.652067      17.8235      28.4663  1.27581e-05  1.77468e-22      0.00000
      2.76000      33.4909      8.16454     0.247202      33.8924      43.4072
     0.644837      17.2644      27.5731  9.96995e-06  1.21251e-22      0.00000
      2.78000      36.6474      8.93427     0.247986      32.8753      42.2463
     0.637414      16.7276      26.7103  7.18183e-06  6.50353e-23      0.00000
      2.80000      38.6110      9.45959     0.245859      31.8883      41.1181
     0.623971      16.2103      25.8754  4.39372e-06  8.81913e-24      0.00000
      2.82000      39.3817      9.74050     0.240821      30.9313      40.0225
     0.604509      15.7123      25.0685  3.38436e-06  2.25928e-24      0.00000
      2.84000      38.9595      9.77698     0.232871      30.0045      38.9596
     0.579028      15.2337      24.2896  2.58240e-06  1.48881e-24      0.00000
      2.86000      38.0508      9.71578     0.223972      29.1021      37.9219
     0.551961      14.7696      23.5328  1.78043e-06  7.18344e-25      0.00000
      2.88000      37.1572      9.66502     0.215566      28.2252      36.9071
     0.526622      14.3187      22.7974  1.04155e-06  2.91119e-26      0.00000
      2.90000      36.2789      9.37203     0.202717      26.3903      34.2886
     0.503010      13.0904      21.0983  8.32051e-07  2.14747e-26      0.00000
      2.92000      35.4158      9.08851     0.190532      24.6116      31.7398
     0.481125      11.9005      19.4532  6.22551e-07  1.38375e-26      0.00000
      2.94000      34.5645      8.81680     0.178837      22.8820      29.2530
     0.460372      10.7450      17.8804  4.13050e-07  6.20030e-27      0.00000
      2.96000      33.7287      8.56735     0.167713      21.2034      26.8294
     0.441152      9.62407      16.4721  2.38184e-07  2.01962e-28      0.00000
      2.98000      32.9082      8.34015     0.157161      19.5756      24.4690
     0.423465      8.53775      15.2283  1.88957e-07  1.48844e-28      0.00000
      3.00000      32.1027      8.13494     0.147161      17.9978      22.1708
     0.407246      7.48553      14.1481  1.39730e-07  9.57260e-29      0.00000
      3.02000      31.3083      7.95162     0.137560      16.4628      19.9269
     0.391969      6.46335      13.2108  9.05037e-08  4.26081e-29      0.00000
      3.04000      30.5299      7.80657     0.128399      14.9733      17.7400
     0.377814      5.47239      12.3079  4.97354e-08  9.80283e-31      0.00000
      3.06000      29.7678      7.69978     0.119680      13.5294      15.6101
     0.364783      4.51268      11.4394  3.94253e-08  7.28900e-31      0.00000
      3.08000      29.0207      7.62969     0.111383      12.1291      13.5361
     0.352810      3.58343      10.6039  2.91152e-08  4.77518e-31      0.00000
      3.10000      28.2845      7.59052     0.103439      10.7659      11.5143
     0.341666      2.68186      9.79699  1.88050e-08  2.26136e-31      0.00000
      3.12000      27.5631      7.85653     0.100861      10.4275      11.1750
     0.331623      2.59971      10.0076  9.45312e-09  3.28703e-33      0.00000
      3.14000      26.8568      8.17845    0.0985539      10.1000      10.8454
     0.322711      2.52104      10.2183  7.55790e-09  2.48779e-33      0.00000
      3.16000      26.1645      8.55335    0.0964877      9.78271      10.5250
     0.314795      2.44564      10.4034  5.66268e-09  1.68855e-33      0.00000
      3.18000      25.4821      8.97072    0.0945588      9.47308      10.2117
     0.307385      2.37266      10.4697  3.76745e-09  8.89313e-34      0.00000
      3.20000      24.8125      9.45329    0.0927732      9.17254      9.90683
     0.300494      2.30243      10.4187  1.87223e-09  9.00737e-35      0.00000
      3.22000      24.1581      10.0184    0.0911355      8.88220      9.61138
     0.294130      2.23519      10.2510  1.38777e-09  6.92827e-36      0.00000
      3.24000      23.5183      10.6641    0.0896402      8.60169      9.32501
     0.288269      2.17080      9.98080  1.06314e-09  4.91580e-36      0.00000
      3.26000      22.8878      11.3739    0.0882447      8.32822      9.04513
     0.282729      2.10804      9.71667  7.38508e-10  2.90334e-36      0.00000
      3.28000      22.2672      12.1463    0.0869495      8.06204      8.77200
     0.277513      2.04697      9.45881  4.13881e-10  8.90892e-37      0.00000
      3.30000      21.6609      12.9707    0.0857591      7.80507      8.50743
     0.272638      1.98797      9.20858  2.43291e-10  1.54444e-38      0.00000
      3.32000      21.0688      13.8469    0.0846732      7.55731      8.25141
     0.268103      1.93105      8.96598  1.90764e-10  1.14727e-38      0.00000
      3.34000      20.4871      14.7536    0.0836117      7.31478      8.00013
     0.263638      1.87524      8.72742  1.38238e-10  7.50103e-39      0.00000
      3.36000      19.9154      15.6882    0.0825656      7.07700      7.75316
     0.259210      1.82044      8.49248  8.57118e-11  3.52937e-39      0.00000
      3.38000      19.3581      16.6271    0.0815377      6.84490      7.51135
