2363 lines: X123 SURF flux @ 408 MeV
6 columns: BeamEnergy (MeV)	PhotonEnergy (keV)	Wavelength (nm)	Flux (ph/sec-0.15 keV-mA)	Ratio	Mesh
408	10.605	0.116911	4.17217E-17	0.999972	60
408	10.600	0.116966	4.28972E-17	0.999972	60
408	10.595	0.117021	4.41057E-17	0.999972	60
408	10.590	0.117077	4.53483E-17	0.999972	60
408	10.585	0.117132	4.66260E-17	0.999972	60
408	10.580	0.117187	4.79396E-17	0.999972	60
408	10.575	0.117243	4.92902E-17	0.999972	60
408	10.570	0.117298	5.06789E-17	0.999972	60
408	10.565	0.117354	5.21067E-17	0.999972	60
408	10.560	0.117409	5.35747E-17	0.999972	60
408	10.555	0.117465	5.50841E-17	0.999972	60
408	10.550	0.117521	5.66360E-17	0.999972	60
408	10.545	0.117576	5.82317E-17	0.999972	60
408	10.540	0.117632	5.98723E-17	0.999972	60
408	10.535	0.117688	6.15591E-17	0.999972	60
408	10.530	0.117744	6.32934E-17	0.999972	60
408	10.525	0.117800	6.50766E-17	0.999972	60
408	10.520	0.117856	6.69100E-17	0.999972	60
408	10.515	0.117912	6.87951E-17	0.999972	60
408	10.510	0.117968	7.07333E-17	0.999972	60
408	10.505	0.118024	7.27262E-17	0.999972	60
408	10.500	0.118080	7.47751E-17	0.999972	60
408	10.495	0.118136	7.68818E-17	0.999972	60
408	10.490	0.118193	7.90478E-17	0.999972	60
408	10.485	0.118249	8.12749E-17	0.999972	60
408	10.480	0.118306	8.35647E-17	0.999972	60
408	10.475	0.118362	8.59190E-17	0.999972	60
408	10.470	0.118419	8.83396E-17	0.999972	60
408	10.465	0.118475	9.08285E-17	0.999972	60
408	10.460	0.118532	9.33875E-17	0.999972	60
408	10.455	0.118588	9.60185E-17	0.999972	60
408	10.450	0.118645	9.87237E-17	0.999972	60
408	10.445	0.118702	1.01505E-16	0.999972	60
408	10.440	0.118759	1.04365E-16	0.999972	60
408	10.435	0.118816	1.07305E-16	0.999972	60
408	10.430	0.118873	1.10328E-16	0.999972	60
408	10.425	0.118930	1.13437E-16	0.999972	60
408	10.420	0.118987	1.16633E-16	0.999972	60
408	10.415	0.119044	1.19919E-16	0.999972	60
408	10.410	0.119101	1.23297E-16	0.999972	60
408	10.405	0.119158	1.26771E-16	0.999972	60
408	10.400	0.119216	1.30342E-16	0.999972	60
408	10.395	0.119273	1.34015E-16	0.999972	60
408	10.390	0.119330	1.37790E-16	0.999972	60
408	10.385	0.119388	1.41672E-16	0.999972	60
408	10.380	0.119445	1.45664E-16	0.999972	60
408	10.375	0.119503	1.49768E-16	0.999972	60
408	10.370	0.119560	1.53987E-16	0.999972	60
408	10.365	0.119618	1.58326E-16	0.999972	60
408	10.360	0.119676	1.62786E-16	0.999972	60
408	10.355	0.119734	1.67373E-16	0.999972	60
408	10.350	0.119791	1.72088E-16	0.999972	60
408	10.345	0.119849	1.76936E-16	0.999972	60
408	10.340	0.119907	1.81921E-16	0.999972	60
408	10.335	0.119965	1.87047E-16	0.999972	60
408	10.330	0.120023	1.92316E-16	0.999972	60
408	10.325	0.120082	1.97735E-16	0.999972	60
408	10.320	0.120140	2.03306E-16	0.999972	60
408	10.315	0.120198	2.09034E-16	0.999972	60
408	10.310	0.120256	2.14923E-16	0.999972	60
408	10.305	0.120315	2.20978E-16	0.999972	60
408	10.300	0.120373	2.27204E-16	0.999972	60
408	10.295	0.120431	2.33605E-16	0.999972	60
408	10.290	0.120490	2.40186E-16	0.999972	60
408	10.285	0.120549	2.46953E-16	0.999972	60
408	10.280	0.120607	2.53911E-16	0.999972	60
408	10.275	0.120666	2.61064E-16	0.999972	60
408	10.270	0.120725	2.68420E-16	0.999972	60
408	10.265	0.120783	2.75982E-16	0.999972	60
408	10.260	0.120842	2.83757E-16	0.999972	60
408	10.255	0.120901	2.91752E-16	0.999972	60
408	10.250	0.120960	2.99972E-16	0.999972	60
408	10.245	0.121019	3.08423E-16	0.999972	60
408	10.240	0.121078	3.17112E-16	0.999972	60
408	10.235	0.121137	3.26047E-16	0.999972	60
408	10.230	0.121197	3.35233E-16	0.999972	60
408	10.225	0.121256	3.44677E-16	0.999972	60
408	10.220	0.121315	3.54388E-16	0.999972	60
408	10.215	0.121375	3.64373E-16	0.999972	60
408	10.210	0.121434	3.74638E-16	0.999972	60
408	10.205	0.121494	3.85193E-16	0.999972	60
408	10.200	0.121553	3.96046E-16	0.999972	60
408	10.195	0.121613	4.07204E-16	0.999972	60
408	10.190	0.121672	4.18676E-16	0.999972	60
408	10.185	0.121732	4.30472E-16	0.999972	60
408	10.180	0.121792	4.42600E-16	0.999972	60
408	10.175	0.121852	4.55070E-16	0.999972	60
408	10.170	0.121912	4.67891E-16	0.999972	60
408	10.165	0.121972	4.81073E-16	0.999972	60
408	10.160	0.122032	4.94627E-16	0.999972	60
408	10.155	0.122092	5.08562E-16	0.999972	60
408	10.150	0.122152	5.22890E-16	0.999972	60
408	10.145	0.122212	5.37622E-16	0.999972	60
408	10.140	0.122272	5.52769E-16	0.999972	60
408	10.135	0.122333	5.68342E-16	0.999972	60
408	10.130	0.122393	5.84355E-16	0.999972	60
408	10.125	0.122454	6.00818E-16	0.999972	60
408	10.120	0.122514	6.17746E-16	0.999972	60
408	10.115	0.122575	6.35150E-16	0.999972	60
408	10.110	0.122635	6.53044E-16	0.999972	60
408	10.105	0.122696	6.71443E-16	0.999972	60
408	10.100	0.122757	6.90360E-16	0.999972	60
408	10.095	0.122817	7.09810E-16	0.999972	60
408	10.090	0.122878	7.29808E-16	0.999972	60
408	10.085	0.122939	7.50370E-16	0.999972	60
408	10.080	0.123000	7.71511E-16	0.999972	60
408	10.075	0.123061	7.93247E-16	0.999972	60
408	10.070	0.123122	8.15596E-16	0.999972	60
408	10.065	0.123184	8.38574E-16	0.999972	60
408	10.060	0.123245	8.62200E-16	0.999972	60
408	10.055	0.123306	8.86492E-16	0.999972	60
408	10.050	0.123367	9.11468E-16	0.999972	60
408	10.045	0.123429	9.37147E-16	0.999972	60
408	10.040	0.123490	9.63550E-16	0.999972	60
408	10.035	0.123552	9.90697E-16	0.999972	60
408	10.030	0.123613	1.01861E-15	0.999972	60
408	10.025	0.123675	1.04731E-15	0.999972	60
408	10.020	0.123737	1.07681E-15	0.999972	60
408	10.015	0.123798	1.10715E-15	0.999972	60
408	10.010	0.123860	1.13834E-15	0.999972	60
408	10.005	0.123922	1.17042E-15	0.999972	60
408	10.000	0.123984	1.20339E-15	0.999972	60
408	9.995	0.124046	1.23730E-15	0.999972	60
408	9.990	0.124108	1.27215E-15	0.999972	60
408	9.985	0.124170	1.30800E-15	0.999972	60
408	9.980	0.124233	1.34485E-15	0.999972	60
408	9.975	0.124295	1.38274E-15	0.999972	60
408	9.970	0.124357	1.42169E-15	0.999972	60
408	9.965	0.124420	1.46175E-15	0.999972	60
408	9.960	0.124482	1.50293E-15	0.999972	60
408	9.955	0.124545	1.54528E-15	0.999972	60
408	9.950	0.124607	1.58881E-15	0.999972	60
408	9.945	0.124670	1.63358E-15	0.999972	60
408	9.940	0.124733	1.67960E-15	0.999972	60
408	9.935	0.124795	1.72692E-15	0.999972	60
408	9.930	0.124858	1.77557E-15	0.999972	60
408	9.925	0.124921	1.82560E-15	0.999972	60
408	9.920	0.124984	1.87703E-15	0.999972	60
408	9.915	0.125047	1.92992E-15	0.999972	60
408	9.910	0.125110	1.98429E-15	0.999972	60
408	9.905	0.125173	2.04020E-15	0.999972	60
408	9.900	0.125237	2.09768E-15	0.999972	60
408	9.895	0.125300	2.15678E-15	0.999972	60
408	9.890	0.125363	2.21754E-15	0.999972	60
408	9.885	0.125427	2.28002E-15	0.999972	60
408	9.880	0.125490	2.34426E-15	0.999972	60
408	9.875	0.125554	2.41030E-15	0.999972	60
408	9.870	0.125617	2.47821E-15	0.999972	60
408	9.865	0.125681	2.54803E-15	0.999972	60
408	9.860	0.125745	2.61982E-15	0.999972	60
408	9.855	0.125808	2.69363E-15	0.999972	60
408	9.850	0.125872	2.76952E-15	0.999972	60
408	9.845	0.125936	2.84755E-15	0.999972	60
408	9.840	0.126000	2.92778E-15	0.999972	60
408	9.835	0.126064	3.01026E-15	0.999972	60
408	9.830	0.126128	3.09507E-15	0.999972	60
408	9.825	0.126193	3.18227E-15	0.999972	60
408	9.820	0.126257	3.27193E-15	0.999972	60
408	9.815	0.126321	3.36412E-15	0.999972	60
408	9.810	0.126386	3.45890E-15	0.999972	60
408	9.805	0.126450	3.55635E-15	0.999972	60
408	9.800	0.126514	3.65654E-15	0.999972	60
408	9.795	0.126579	3.75956E-15	0.999972	60
408	9.790	0.126644	3.86548E-15	0.999972	60
408	9.785	0.126708	3.97439E-15	0.999972	60
408	9.780	0.126773	4.08637E-15	0.999972	60
408	9.775	0.126838	4.20150E-15	0.999972	60
408	9.770	0.126903	4.31987E-15	0.999972	60
408	9.765	0.126968	4.44158E-15	0.999972	60
408	9.760	0.127033	4.56671E-15	0.999972	60
408	9.755	0.127098	4.69538E-15	0.999972	60
408	9.750	0.127163	4.82766E-15	0.999972	60
408	9.745	0.127229	4.96368E-15	0.999972	60
408	9.740	0.127294	5.10353E-15	0.999972	60
408	9.735	0.127359	5.24731E-15	0.999972	60
408	9.730	0.127425	5.39515E-15	0.999972	60
408	9.725	0.127490	5.54715E-15	0.999972	60
408	9.720	0.127556	5.70344E-15	0.999972	60
408	9.715	0.127621	5.86413E-15	0.999972	60
408	9.710	0.127687	6.02935E-15	0.999972	60
408	9.705	0.127753	6.19922E-15	0.999972	60
408	9.700	0.127819	6.37388E-15	0.999972	60
408	9.695	0.127885	6.55345E-15	0.999972	60
408	9.690	0.127951	6.73809E-15	0.999972	60
408	9.685	0.128017	6.92793E-15	0.999972	60
408	9.680	0.128083	7.12312E-15	0.999972	60
408	9.675	0.128149	7.32381E-15	0.999972	60
408	9.670	0.128215	7.53015E-15	0.999972	60
408	9.665	0.128282	7.74230E-15	0.999972	60
408	9.660	0.128348	7.96044E-15	0.999972	60
408	9.655	0.128414	8.18471E-15	0.999972	60
408	9.650	0.128481	8.41531E-15	0.999972	60
408	9.645	0.128548	8.65241E-15	0.999972	60
408	9.640	0.128614	8.89618E-15	0.999972	60
408	9.635	0.128681	9.14682E-15	0.999972	60
408	9.630	0.128748	9.40453E-15	0.999972	60
408	9.625	0.128815	9.66949E-15	0.999972	60
408	9.620	0.128882	9.94192E-15	0.999972	60
408	9.615	0.128949	1.02220E-14	0.999972	60
408	9.610	0.129016	1.05100E-14	0.999972	60
408	9.605	0.129083	1.08061E-14	0.999972	60
408	9.600	0.129150	1.11106E-14	0.999972	60
408	9.595	0.129218	1.14236E-14	0.999972	60
408	9.590	0.129285	1.17455E-14	0.999972	60
408	9.585	0.129352	1.20764E-14	0.999972	60
408	9.580	0.129420	1.24166E-14	0.999972	60
408	9.575	0.129487	1.27665E-14	0.999972	60
408	9.570	0.129555	1.31261E-14	0.999972	60
408	9.565	0.129623	1.34960E-14	0.999972	60
408	9.560	0.129691	1.38762E-14	0.999972	60
408	9.555	0.129758	1.42672E-14	0.999972	60
408	9.550	0.129826	1.46691E-14	0.999972	60
408	9.545	0.129894	1.50824E-14	0.999972	60
408	9.540	0.129962	1.55073E-14	0.999972	60
408	9.535	0.130031	1.59443E-14	0.999972	60
408	9.530	0.130099	1.63935E-14	0.999972	60
408	9.525	0.130167	1.68553E-14	0.999972	60
408	9.520	0.130235	1.73302E-14	0.999972	60
408	9.515	0.130304	1.78185E-14	0.999972	60
408	9.510	0.130372	1.83205E-14	0.999972	60
408	9.505	0.130441	1.88367E-14	0.999972	60
408	9.500	0.130510	1.93674E-14	0.999972	60
408	9.495	0.130578	1.99131E-14	0.999972	60
408	9.490	0.130647	2.04741E-14	0.999972	60
408	9.485	0.130716	2.10509E-14	0.999972	60
408	9.480	0.130785	2.16440E-14	0.999972	60
408	9.475	0.130854	2.22538E-14	0.999972	60
408	9.470	0.130923	2.28808E-14	0.999972	60
408	9.465	0.130992	2.35255E-14	0.999972	60
408	9.460	0.131062	2.41883E-14	0.999972	60
408	9.455	0.131131	2.48698E-14	0.999972	60
408	9.450	0.131200	2.55705E-14	0.999972	60
408	9.445	0.131270	2.62909E-14	0.999972	60
408	9.440	0.131339	2.70316E-14	0.999972	60
408	9.435	0.131409	2.77932E-14	0.999972	60
408	9.430	0.131478	2.85763E-14	0.999972	60
408	9.425	0.131548	2.93814E-14	0.999972	60
408	9.420	0.131618	3.02092E-14	0.999972	60
408	9.415	0.131688	3.10603E-14	0.999972	60
408	9.410	0.131758	3.19354E-14	0.999972	60
408	9.405	0.131828	3.28352E-14	0.999972	60
408	9.400	0.131898	3.37603E-14	0.999972	60
